,Unnamed: 0,season,League_name,team_long_name_x,W,D,L,GF,GA,Pts,GD,rank,coordinates_x,coordinates_y,url,pic_idx
1326,1326,2009/2010,Spain LIGA BBVA,UD Almería,10,12,16,43,55,42,-12,13,-2.44529,36.862,https://upload.wikimedia.org/wikipedia/commons/9/95/Logo_UD_Almeria.svg.png,20266
1327,1327,2010/2011,Spain LIGA BBVA,UD Almería,6,12,20,36,70,30,-34,20,-2.44529,36.862,https://upload.wikimedia.org/wikipedia/commons/9/95/Logo_UD_Almeria.svg.png,20266
1328,1328,2013/2014,Spain LIGA BBVA,UD Almería,11,7,20,43,71,40,-28,17,-2.44529,36.862,https://upload.wikimedia.org/wikipedia/commons/9/95/Logo_UD_Almeria.svg.png,20266
1329,1329,2014/2015,Spain LIGA BBVA,UD Almería,8,8,22,35,64,32,-29,19,-2.44529,36.862,https://upload.wikimedia.org/wikipedia/commons/9/95/Logo_UD_Almeria.svg.png,20266
1330,1330,2015/2016,Spain LIGA BBVA,UD Las Palmas,12,8,18,45,53,44,-8,12,-15.45755367,28.10933511,https://upload.wikimedia.org/wikipedia/en/2/20/UD_Las_Palmas_logo.svg,20267
1331,1331,2008/2009,Italy Serie A,Udinese,16,10,12,61,50,58,11,7,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1332,1332,2009/2010,Italy Serie A,Udinese,11,11,16,54,59,44,-5,16,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1333,1333,2010/2011,Italy Serie A,Udinese,20,6,12,65,43,66,22,4,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1334,1334,2011/2012,Italy Serie A,Udinese,18,9,9,52,34,63,18,3,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1335,1335,2012/2013,Italy Serie A,Udinese,18,12,8,59,45,66,14,5,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1336,1336,2013/2014,Italy Serie A,Udinese,12,8,18,46,57,44,-11,14,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1337,1337,2014/2015,Italy Serie A,Udinese,10,11,17,43,56,41,-13,16,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1338,1338,2015/2016,Italy Serie A,Udinese,10,9,19,35,60,39,-25,16,13.200136,46.081603,https://upload.wikimedia.org/wikipedia/en/c/ce/Udinese_Calcio_logo.svg,20268
1339,1339,2015/2016,Portugal Liga ZON Sagres,Uniao da Madeira,7,8,19,27,50,29,-23,17,-16.8998115,32.64908744,https://upload.wikimedia.org/wikipedia/en/0/0f/UMadeira.png,20269
1340,1340,2009/2010,Portugal Liga ZON Sagres,"União de Leiria, SAD",9,8,13,35,41,35,-6,10,-8.811727979,39.74910021,https://upload.wikimedia.org/wikipedia/en/0/02/Uni%C3%A3o_de_Leiria.png,20270
1341,1341,2010/2011,Portugal Liga ZON Sagres,"União de Leiria, SAD",9,8,13,25,38,35,-13,10,-8.811727979,39.74910021,https://upload.wikimedia.org/wikipedia/en/0/02/Uni%C3%A3o_de_Leiria.png,20270
1342,1342,2011/2012,Portugal Liga ZON Sagres,"União de Leiria, SAD",5,4,21,25,56,19,-31,16,-8.811727979,39.74910021,https://upload.wikimedia.org/wikipedia/en/0/02/Uni%C3%A3o_de_Leiria.png,20270
1343,1343,2009/2010,France Ligue 1,US Boulogne Cote D'Opale,7,10,21,31,62,31,-31,19,1.619411,50.723742,https://upload.wikimedia.org/wikipedia/en/1/17/USBoulogne.svg,20271
1344,1344,2008/2009,Spain LIGA BBVA,Valencia CF,18,8,12,68,54,62,14,6,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1345,1345,2009/2010,Spain LIGA BBVA,Valencia CF,21,8,9,59,40,71,19,3,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1346,1346,2010/2011,Spain LIGA BBVA,Valencia CF,21,8,9,64,44,71,20,3,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1347,1347,2011/2012,Spain LIGA BBVA,Valencia CF,17,10,11,59,44,61,15,3,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1348,1348,2012/2013,Spain LIGA BBVA,Valencia CF,19,8,11,67,54,65,13,5,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1349,1349,2013/2014,Spain LIGA BBVA,Valencia CF,13,10,15,51,53,49,-2,8,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1350,1350,2014/2015,Spain LIGA BBVA,Valencia CF,22,11,5,70,32,77,38,4,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1351,1351,2015/2016,Spain LIGA BBVA,Valencia CF,11,11,16,46,48,44,-2,11,-0.358333,39.474722,https://upload.wikimedia.org/wikipedia/en/c/ce/Valenciacf.svg,20272
1352,1352,2008/2009,France Ligue 1,Valenciennes FC,10,14,14,35,42,44,-7,12,3.529336,50.348486,https://upload.wikimedia.org/wikipedia/en/8/8c/Valenciennes_FC.svg,20273
1353,1353,2009/2010,France Ligue 1,Valenciennes FC,14,10,14,50,50,52,0,10,3.529336,50.348486,https://upload.wikimedia.org/wikipedia/en/8/8c/Valenciennes_FC.svg,20273
1354,1354,2010/2011,France Ligue 1,Valenciennes FC,10,18,10,45,41,48,4,12,3.529336,50.348486,https://upload.wikimedia.org/wikipedia/en/8/8c/Valenciennes_FC.svg,20273
1355,1355,2011/2012,France Ligue 1,Valenciennes FC,12,7,19,40,50,43,-10,12,3.529336,50.348486,https://upload.wikimedia.org/wikipedia/en/8/8c/Valenciennes_FC.svg,20273
1356,1356,2012/2013,France Ligue 1,Valenciennes FC,12,12,14,49,53,48,-4,11,3.529336,50.348486,https://upload.wikimedia.org/wikipedia/en/8/8c/Valenciennes_FC.svg,20273
1357,1357,2013/2014,France Ligue 1,Valenciennes FC,7,8,23,37,65,29,-28,19,3.529336,50.348486,https://upload.wikimedia.org/wikipedia/en/8/8c/Valenciennes_FC.svg,20273
1358,1358,2008/2009,Germany 1. Bundesliga,VfB Stuttgart,19,7,8,63,43,64,20,3,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1359,1359,2009/2010,Germany 1. Bundesliga,VfB Stuttgart,15,10,9,51,41,55,10,6,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1360,1360,2010/2011,Germany 1. Bundesliga,VfB Stuttgart,12,6,16,60,59,42,1,12,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1361,1361,2011/2012,Germany 1. Bundesliga,VfB Stuttgart,15,8,11,63,46,53,17,6,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1362,1362,2012/2013,Germany 1. Bundesliga,VfB Stuttgart,12,7,15,37,55,43,-18,12,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1363,1363,2013/2014,Germany 1. Bundesliga,VfB Stuttgart,8,8,18,49,62,32,-13,15,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1364,1364,2014/2015,Germany 1. Bundesliga,VfB Stuttgart,9,9,16,42,60,36,-18,14,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1365,1365,2015/2016,Germany 1. Bundesliga,VfB Stuttgart,9,6,19,50,75,33,-25,17,9.231944,48.792222,https://upload.wikimedia.org/wikipedia/commons/a/ab/VfB_Stuttgart_Logo.svg,20274
1366,1366,2008/2009,Germany 1. Bundesliga,VfL Bochum,7,11,16,39,55,32,-16,14,7.236489,51.489944,https://upload.wikimedia.org/wikipedia/commons/7/72/VfL_Bochum_logo.svg,20275
1367,1367,2009/2010,Germany 1. Bundesliga,VfL Bochum,6,10,18,33,64,28,-31,17,7.236489,51.489944,https://upload.wikimedia.org/wikipedia/commons/7/72/VfL_Bochum_logo.svg,20275
1368,1368,2008/2009,Germany 1. Bundesliga,VfL Wolfsburg,21,6,7,80,41,69,39,1,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1369,1369,2009/2010,Germany 1. Bundesliga,VfL Wolfsburg,14,8,12,64,58,50,6,8,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1370,1370,2010/2011,Germany 1. Bundesliga,VfL Wolfsburg,9,11,14,43,48,38,-5,15,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1371,1371,2011/2012,Germany 1. Bundesliga,VfL Wolfsburg,13,5,16,47,60,44,-13,8,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1372,1372,2012/2013,Germany 1. Bundesliga,VfL Wolfsburg,10,13,11,47,52,43,-5,11,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1373,1373,2013/2014,Germany 1. Bundesliga,VfL Wolfsburg,18,6,10,63,50,60,13,5,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1374,1374,2014/2015,Germany 1. Bundesliga,VfL Wolfsburg,20,9,5,72,38,69,34,2,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1375,1375,2015/2016,Germany 1. Bundesliga,VfL Wolfsburg,12,9,13,47,49,45,-2,8,10.807511,52.434577,https://upload.wikimedia.org/wikipedia/commons/f/f3/Logo-VfL-Wolfsburg.svg,20276
1376,1376,2008/2009,Spain LIGA BBVA,Villarreal CF,18,11,9,61,54,65,7,5,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1377,1377,2009/2010,Spain LIGA BBVA,Villarreal CF,16,8,14,58,57,56,1,7,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1378,1378,2010/2011,Spain LIGA BBVA,Villarreal CF,18,8,12,54,44,62,10,4,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1379,1379,2011/2012,Spain LIGA BBVA,Villarreal CF,9,14,15,39,53,41,-14,18,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1380,1380,2013/2014,Spain LIGA BBVA,Villarreal CF,17,8,13,60,44,59,16,6,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1381,1381,2014/2015,Spain LIGA BBVA,Villarreal CF,16,12,10,48,37,60,11,6,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1382,1382,2015/2016,Spain LIGA BBVA,Villarreal CF,18,10,10,44,35,64,9,4,-0.11501,39.94046,https://upload.wikimedia.org/wikipedia/en/7/70/Villarreal_CF_logo.svg,20277
1383,1383,2008/2009,Netherlands Eredivisie,Vitesse,11,10,13,41,48,43,-7,10,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1384,1384,2009/2010,Netherlands Eredivisie,Vitesse,8,8,18,38,62,32,-24,14,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1385,1385,2010/2011,Netherlands Eredivisie,Vitesse,9,8,17,42,61,35,-19,15,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1386,1386,2011/2012,Netherlands Eredivisie,Vitesse,15,8,11,48,43,53,5,7,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1387,1387,2012/2013,Netherlands Eredivisie,Vitesse,19,7,8,68,42,64,26,4,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1388,1388,2013/2014,Netherlands Eredivisie,Vitesse,15,10,9,65,49,55,16,6,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1389,1389,2014/2015,Netherlands Eredivisie,Vitesse,16,10,8,66,43,58,23,5,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1390,1390,2015/2016,Netherlands Eredivisie,Vitesse,12,10,12,55,38,46,17,9,5.893056,51.9625,https://upload.wikimedia.org/wikipedia/en/c/c8/SBV_Vitesse_logo.svg,20278
1391,1391,2008/2009,Portugal Liga ZON Sagres,Vitória Guimarães,10,8,12,32,36,38,-4,8,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1392,1392,2009/2010,Portugal Liga ZON Sagres,Vitória Guimarães,11,8,11,31,34,41,-3,6,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1393,1393,2010/2011,Portugal Liga ZON Sagres,Vitória Guimarães,12,7,11,36,37,43,-1,5,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1394,1394,2011/2012,Portugal Liga ZON Sagres,Vitória Guimarães,14,3,13,40,40,45,0,6,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1395,1395,2012/2013,Portugal Liga ZON Sagres,Vitória Guimarães,11,7,12,36,47,40,-11,9,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1396,1396,2013/2014,Portugal Liga ZON Sagres,Vitória Guimarães,10,5,15,30,35,35,-5,10,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1397,1397,2014/2015,Portugal Liga ZON Sagres,Vitória Guimarães,15,10,9,50,35,55,15,5,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1398,1398,2015/2016,Portugal Liga ZON Sagres,Vitória Guimarães,9,13,12,45,53,40,-8,10,-8.300066156,41.44587634,https://upload.wikimedia.org/wikipedia/de/thumb/8/81/Vitoria_Guimaraes.svg/240px-Vitoria_Guimaraes.svg.png,20279
1399,1399,2008/2009,Portugal Liga ZON Sagres,Vitória Setúbal,7,5,18,21,46,26,-25,14,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1400,1400,2009/2010,Portugal Liga ZON Sagres,Vitória Setúbal,5,10,15,29,57,25,-28,14,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1401,1401,2010/2011,Portugal Liga ZON Sagres,Vitória Setúbal,8,10,12,29,42,34,-13,12,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1402,1402,2011/2012,Portugal Liga ZON Sagres,Vitória Setúbal,8,6,16,24,49,30,-25,11,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1403,1403,2012/2013,Portugal Liga ZON Sagres,Vitória Setúbal,7,5,18,30,55,26,-25,12,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1404,1404,2013/2014,Portugal Liga ZON Sagres,Vitória Setúbal,10,9,11,41,41,39,0,7,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1405,1405,2014/2015,Portugal Liga ZON Sagres,Vitória Setúbal,7,8,19,24,56,29,-32,15,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1406,1406,2015/2016,Portugal Liga ZON Sagres,Vitória Setúbal,6,12,16,40,61,30,-21,16,-8.88978488,38.53144068,https://upload.wikimedia.org/wikipedia/de/thumb/b/bd/Vit%C3%B3ria_Set%C3%BAbal.svg/1200px-Vit%C3%B3ria_Set%C3%BAbal.svg.png,20280
1407,1407,2009/2010,Netherlands Eredivisie,VVV-Venlo,8,11,15,43,57,35,-14,12,6.179722,51.351944,https://upload.wikimedia.org/wikipedia/en/2/2a/VVV-Venlo_Logo.svg,20281
1408,1408,2010/2011,Netherlands Eredivisie,VVV-Venlo,6,3,25,34,76,21,-42,17,6.179722,51.351944,https://upload.wikimedia.org/wikipedia/en/2/2a/VVV-Venlo_Logo.svg,20281
1409,1409,2011/2012,Netherlands Eredivisie,VVV-Venlo,9,4,21,42,78,31,-36,16,6.179722,51.351944,https://upload.wikimedia.org/wikipedia/en/2/2a/VVV-Venlo_Logo.svg,20281
1410,1410,2012/2013,Netherlands Eredivisie,VVV-Venlo,6,10,18,33,62,28,-29,17,6.179722,51.351944,https://upload.wikimedia.org/wikipedia/en/2/2a/VVV-Venlo_Logo.svg,20281
1411,1411,2012/2013,Belgium Jupiler League,Waasland-Beveren,7,9,14,28,49,30,-21,13,4.243931,51.214139,https://upload.wikimedia.org/wikipedia/en/b/bb/Waasland-Beveren_logo.svg,20282
1412,1412,2013/2014,Belgium Jupiler League,Waasland-Beveren,1,1,4,7,11,4,-4,4,4.243931,51.214139,https://upload.wikimedia.org/wikipedia/en/b/bb/Waasland-Beveren_logo.svg,20282
1413,1413,2014/2015,Belgium Jupiler League,Waasland-Beveren,7,5,18,30,49,26,-19,14,4.243931,51.214139,https://upload.wikimedia.org/wikipedia/en/b/bb/Waasland-Beveren_logo.svg,20282
1414,1414,2015/2016,Belgium Jupiler League,Waasland-Beveren,9,6,15,40,57,33,-17,12,4.243931,51.214139,https://upload.wikimedia.org/wikipedia/en/b/bb/Waasland-Beveren_logo.svg,20282
1415,1415,2015/2016,England Premier League,Watford,12,9,17,40,50,45,-10,13,-0.401606,51.649928,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Watford.svg/380px-Watford.svg.png,20283
1416,1416,2008/2009,England Premier League,West Bromwich Albion,8,8,22,36,67,32,-31,20,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1417,1417,2010/2011,England Premier League,West Bromwich Albion,12,11,15,56,71,47,-15,11,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1418,1418,2011/2012,England Premier League,West Bromwich Albion,13,8,17,45,52,47,-7,11,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1419,1419,2012/2013,England Premier League,West Bromwich Albion,14,7,17,53,57,49,-4,8,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1420,1420,2013/2014,England Premier League,West Bromwich Albion,7,15,16,43,59,36,-16,17,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1421,1421,2014/2015,England Premier League,West Bromwich Albion,11,11,16,38,51,44,-13,13,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1422,1422,2015/2016,England Premier League,West Bromwich Albion,10,13,15,34,48,43,-14,14,-1.963888888,52.50916667,https://upload.wikimedia.org/wikipedia/en/8/8b/West_Bromwich_Albion.svg,20284
1423,1423,2008/2009,England Premier League,West Ham United,14,9,15,42,45,51,-3,9,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1424,1424,2009/2010,England Premier League,West Ham United,8,11,19,47,66,35,-19,17,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1425,1425,2010/2011,England Premier League,West Ham United,7,12,19,43,70,33,-27,20,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1426,1426,2012/2013,England Premier League,West Ham United,12,10,16,45,53,46,-8,10,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1427,1427,2013/2014,England Premier League,West Ham United,11,7,20,40,51,40,-11,13,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1428,1428,2014/2015,England Premier League,West Ham United,12,11,15,44,47,47,-3,12,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1429,1429,2015/2016,England Premier League,West Ham United,16,14,8,65,51,62,14,7,-0.016388888,51.53861111,https://upload.wikimedia.org/wikipedia/en/e/e0/West_Ham_United_FC.svg,20285
1430,1430,2008/2009,Poland Ekstraklasa,Widzew Łódź,10,5,15,27,43,35,-16,8,19.511667,51.765,https://upload.wikimedia.org/wikipedia/en/6/62/Widzew_Lodz.svg,20286
1431,1431,2010/2011,Poland Ekstraklasa,Widzew Łódź,11,10,9,41,34,43,7,8,19.511667,51.765,https://upload.wikimedia.org/wikipedia/en/6/62/Widzew_Lodz.svg,20286
1432,1432,2011/2012,Poland Ekstraklasa,Widzew Łódź,14,21,25,48,79,63,-31,1,19.511667,51.765,https://upload.wikimedia.org/wikipedia/en/6/62/Widzew_Lodz.svg,20286
1433,1433,2012/2013,Poland Ekstraklasa,Widzew Łódź,8,9,13,30,41,33,-11,13,19.511667,51.765,https://upload.wikimedia.org/wikipedia/en/6/62/Widzew_Lodz.svg,20286
1434,1434,2013/2014,Poland Ekstraklasa,Widzew Łódź,5,7,18,26,51,22,-25,16,19.511667,51.765,https://upload.wikimedia.org/wikipedia/en/6/62/Widzew_Lodz.svg,20286
1435,1435,2008/2009,England Premier League,Wigan Athletic,12,9,17,34,45,45,-11,11,-2.653889,53.547778,https://upload.wikimedia.org/wikipedia/en/4/43/Wigan_Athletic.svg,20287
1436,1436,2009/2010,England Premier League,Wigan Athletic,9,9,20,37,79,36,-42,16,-2.653889,53.547778,https://upload.wikimedia.org/wikipedia/en/4/43/Wigan_Athletic.svg,20287
1437,1437,2010/2011,England Premier League,Wigan Athletic,9,15,14,40,61,42,-21,16,-2.653889,53.547778,https://upload.wikimedia.org/wikipedia/en/4/43/Wigan_Athletic.svg,20287
1438,1438,2011/2012,England Premier League,Wigan Athletic,11,10,17,42,62,43,-20,15,-2.653889,53.547778,https://upload.wikimedia.org/wikipedia/en/4/43/Wigan_Athletic.svg,20287
1439,1439,2012/2013,England Premier League,Wigan Athletic,9,9,20,47,73,36,-26,18,-2.653889,53.547778,https://upload.wikimedia.org/wikipedia/en/4/43/Wigan_Athletic.svg,20287
1440,1440,2008/2009,Netherlands Eredivisie,Willem II,10,7,17,35,58,37,-23,12,5.066944,51.542778,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Willem_II_logo.svg/340px-Willem_II_logo.svg.png,20288
1441,1441,2009/2010,Netherlands Eredivisie,Willem II,7,2,25,36,70,23,-34,17,5.066944,51.542778,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Willem_II_logo.svg/340px-Willem_II_logo.svg.png,20288
1442,1442,2010/2011,Netherlands Eredivisie,Willem II,3,6,25,37,98,15,-61,18,5.066944,51.542778,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Willem_II_logo.svg/340px-Willem_II_logo.svg.png,20288
1443,1443,2012/2013,Netherlands Eredivisie,Willem II,5,8,21,33,76,23,-43,18,5.066944,51.542778,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Willem_II_logo.svg/340px-Willem_II_logo.svg.png,20288
